"TOA5","CR1000_PROFIL_CO2","CR1000","E7096","CR1000.Std.26","CPU:ICOS_PROFIL_CO2_V8.CR1","53781","Profil_CO2"
"TIMESTAMP","RECORD","CO2_avg(1)","CO2_avg(2)","CO2_avg(3)","CO2_avg(4)","CO2_avg(5)","CO2_avg(6)","H2O_avg(1)","H2O_avg(2)","H2O_avg(3)","H2O_avg(4)","H2O_avg(5)","H2O_avg(6)","Press_avg(1)","Press_avg(2)","Press_avg(3)","Press_avg(4)","Press_avg(5)","Press_avg(6)","Temp_avg(1)","Temp_avg(2)","Temp_avg(3)","Temp_avg(4)","Temp_avg(5)","Temp_avg(6)","H2Odewpoint_avg(1)","H2Odewpoint_avg(2)","H2Odewpoint_avg(3)","H2Odewpoint_avg(4)","H2Odewpoint_avg(5)","H2Odewpoint_avg(6)","Debit_avg(1)","Debit_avg(2)","Debit_avg(3)","Debit_avg(4)","Debit_avg(5)","Debit_avg(6)","Temp_gaine_Avg"
"TS","RN","ppm","ppm","ppm","ppm","ppm","ppm","ppt","ppt","ppt","ppt","ppt","ppt","kPa","kPa","kPa","kPa","kPa","kPa","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","l/min","l/min","l/min","l/min","l/min","l/min",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg"
"2014-07-30 04:15:00",66,432.5402,430.0934,423.8185,917.0994,0.6100744,400.1897,12.7598,12.76723,12.77764,12.45454,1.092526,1.348225,99.24248,99.23063,99.22954,99.49544,99.58379,99.5972,50.65996,50.66512,50.66512,50.6703,50.66254,50.65994,10.4049,10.41183,10.42387,10.08064,-21.68431,-19.2752,0.93,0.917,0.914,0.917,0.871,0.89,19.711
"2014-07-30 04:30:00",67,434.8036,426.9502,423.491,918.1693,0.6100744,400.1897,12.81645,12.8249,12.82433,12.30872,1.092526,1.348225,99.25564,99.23116,99.21455,99.5016,99.58379,99.5972,50.66254,50.66254,50.65994,50.65994,50.66254,50.65994,10.47326,10.47947,10.47625,9.905766,-21.68431,-19.2752,0.925,0.922,0.913,0.917,0.871,0.89,19.46353
"2014-07-30 04:45:00",68,430.9499,426.2945,422.4812,856.4212,0.6100744,400.1897,12.77283,12.80703,12.82211,12.20404,1.092526,1.348225,99.24146,99.2309,99.225,99.49866,99.58379,99.5972,50.66252,50.66514,50.65994,50.66252,50.66254,50.65994,10.42003,10.45849,10.47526,9.777913,-21.68431,-19.2752,0.937,0.927,0.92,0.915,0.871,0.89,19.29856
"2014-07-30 05:00:00",69,431.0016,423.5925,422.877,803.4288,0.6100744,400.1897,12.78677,12.81295,12.85547,12.12588,1.092526,1.348225,99.25324,99.22584,99.2226,99.51128,99.58379,99.5972,50.65736,50.66774,50.66772,50.67032,50.66254,50.65994,10.43814,10.46467,10.51387,9.684053,-21.68431,-19.2752,0.931,0.93,0.925,0.928,0.871,0.89,19.18282
"2014-07-30 05:15:00",70,424.6636,418.1446,419.5811,731.4799,0.6100744,400.1897,13.0622,13.08242,13.10729,12.23457,1.092526,1.348225,99.25592,99.2309,99.22981,99.50618,99.58379,99.5972,50.65994,50.66772,50.6729,50.6729,50.66254,50.65994,10.75834,10.77785,10.80619,9.816301,-21.68431,-19.2752,0.937,0.932,0.92,0.921,0.871,0.89,19.23499
"2014-07-30 05:30:00",71,422.3192,419.3327,419.037,702.3863,0.6100744,400.1897,13.27823,13.25345,13.2462,12.39996,1.092526,1.348225,99.26128,99.23708,99.23787,99.51289,99.58379,99.5972,50.66252,50.66514,50.66772,50.66774,50.66254,50.65994,11.00584,10.9741,10.96597,10.01766,-21.68431,-19.2752,0.936,0.933,0.924,0.925,0.871,0.89,19.38202
"2014-07-30 05:45:00",72,420.8223,417.8638,416.9219,758.3718,0.6100744,400.1897,13.48973,13.5391,13.60979,12.74635,1.092526,1.348225,99.26102,99.24439,99.23843,99.51183,99.58379,99.5972,50.65736,50.66514,50.66256,50.66772,50.66254,50.65994,11.24393,11.29655,11.37423,10.42971,-21.68431,-19.2752,0.93,0.927,0.926,0.926,0.871,0.89,19.65641
"2014-07-30 06:00:00",73,419.7273,415.373,416.5072,1265.791,0.6100744,400.1897,14.14846,13.97433,13.94601,13.42004,1.092526,1.348225,99.2645,99.24574,99.23201,99.52065,99.58379,99.5972,50.66512,50.6703,50.66254,50.65994,50.66254,50.65994,11.96564,11.7751,11.74225,11.20525,-21.68431,-19.2752,0.928,0.932,0.916,0.917,0.871,0.89,20.18402
"2014-07-30 06:15:00",74,419.126,413.3617,412.3239,1775.633,0.6100744,400.1897,14.63442,14.35325,14.32108,14.13913,1.092526,1.348225,99.27414,99.25698,99.24304,99.52203,99.58379,99.5972,50.6703,50.6703,50.67548,50.6729,50.66254,50.65994,12.48043,12.18265,12.14645,11.99497,-21.68431,-19.2752,0.915,0.917,0.914,0.913,0.871,0.89,20.79832
"2014-07-30 06:30:00",75,414.5418,408.9081,409.3296,2104.866,0.6100744,400.1897,14.97095,14.74484,14.67834,14.65947,1.092526,1.348225,99.27038,99.26151,99.24485,99.52577,99.58379,99.5972,50.66252,50.66514,50.6677,50.6703,50.66254,50.65994,12.8266,12.59302,12.52158,12.54506,-21.68431,-19.2752,0.916,0.913,0.914,0.904,0.871,0.89,21.37363
"2014-07-30 06:45:00",76,411.1526,407.0674,405.4406,2427.483,0.6100744,400.1897,15.37518,15.06499,14.89247,15.13417,1.092526,1.348225,99.27038,99.25587,99.24643,99.52953,99.58379,99.5972,50.65736,50.66256,50.67032,50.66772,50.66254,50.65994,13.23419,12.92008,12.74273,13.03223,-21.68431,-19.2752,0.91,0.91,0.904,0.906,0.871,0.89,21.91297
"2014-07-30 07:00:00",77,411.0229,406.7326,405.3354,2746.653,0.6100744,400.1897,15.87557,15.27811,15.11425,15.72203,1.092526,1.348225,99.28592,99.27626,99.26822,99.54727,99.58379,99.5972,50.65736,50.66256,50.66514,50.66256,50.66254,50.65994,13.72828,13.1381,12.97187,13.61925,-21.68431,-19.2752,0.91,0.906,0.898,0.898,0.871,0.89,22.64088
"2014-07-30 07:15:00",78,408.3262,405.3508,402.6824,3199.813,0.6100744,400.1897,15.98505,15.50487,15.16842,16.72261,1.092526,1.348225,99.3052,99.28082,99.28322,99.55882,99.58379,99.5972,50.66512,50.66512,50.66512,50.66512,50.66254,50.65994,13.83704,13.36457,13.02892,14.57281,-21.68431,-19.2752,0.896,0.902,0.892,0.89,0.871,0.89,23.60873
"2014-07-30 07:30:00",79,408.3622,403.1309,402.8299,3509.712,0.6100744,400.1897,16.49137,15.32965,15.16879,17.8228,1.092526,1.348225,99.31139,99.29126,99.28883,99.56096,99.58379,99.5972,50.65478,50.6703,50.66512,50.66772,50.66254,50.65994,14.31894,13.192,13.03012,15.56354,-21.68431,-19.2752,0.889,0.888,0.879,0.878,0.871,0.89,24.45334
"2014-07-30 07:45:00",80,410.8326,402.7796,398.609,3854.527,0.6100744,400.1897,16.81137,15.95283,15.3873,18.96421,1.092526,1.348225,99.31839,99.30036,99.30196,99.58002,99.58379,99.5972,50.66254,50.66514,50.66514,50.66514,50.66254,50.65994,14.61706,13.80521,13.2511,16.53884,-21.68431,-19.2752,0.877,0.878,0.872,0.872,0.871,0.89,25.0498
"2014-07-30 08:00:00",81,407.1261,401.4551,400.4715,4159.03,0.6100744,400.1897,16.57555,15.83765,15.67311,19.97502,1.092526,1.348225,99.3275,99.30518,99.29794,99.57518,99.58379,99.5972,50.65994,50.65996,50.66772,50.66514,50.66254,50.65994,14.40015,13.69449,13.53286,17.35715,-21.68431,-19.2752,0.871,0.869,0.866,0.864,0.871,0.89,25.72127
"2014-07-30 08:15:00",82,403.7428,397.8871,398.3744,4266.75,0.6100744,400.1897,16.69397,15.44981,15.42566,20.9674,1.092526,1.348225,99.32286,99.29686,99.284,99.56175,99.58379,99.5972,50.65994,50.65996,50.65736,50.66254,50.66254,50.65994,14.5095,13.31251,13.28653,18.12448,-21.68431,-19.2752,0.863,0.86,0.857,0.852,0.871,0.89,26.48325
"2014-07-30 08:30:00",83,404.664,398.9143,395.5584,4292.71,0.6100744,400.1897,16.82314,15.78171,15.4849,21.74352,1.092526,1.348225,99.31186,99.29498,99.2856,99.56418,99.58379,99.5972,50.65994,50.66772,50.6677,50.6651,50.66254,50.65994,14.62717,13.63849,13.34553,18.70471,-21.68431,-19.2752,0.855,0.85,0.836,0.852,0.871,0.89,26.97334
"2014-07-30 08:45:00",84,405.2459,395.8694,395.1788,4455.743,0.6100744,400.1897,17.43172,15.66341,15.53366,22.4794,1.092526,1.348225,99.31267,99.29256,99.28449,99.56525,99.58379,99.5972,50.6651,50.66254,50.6703,50.6677,50.66254,50.65994,15.17898,13.52251,13.39358,19.23812,-21.68431,-19.2752,0.846,0.849,0.856,0.852,0.871,0.89,27.33186
"2014-07-30 09:00:00",85,403.9911,396.6215,394.1358,4378.937,0.6100744,400.1897,17.21561,16.09986,15.87975,23.44086,1.092526,1.348225,99.31667,99.2963,99.28551,99.56361,99.58379,99.5972,50.66254,50.66512,50.6651,50.6677,50.66254,50.65994,14.98566,13.94582,13.73222,19.91196,-21.68431,-19.2752,0.836,0.839,0.848,0.846,0.871,0.89,27.93579
"2014-07-30 09:15:00",86,405.6581,397.1653,395.7887,4431.462,0.6100744,400.1897,17.54246,16.14407,16.1622,24.19806,1.092526,1.348225,99.32793,99.29978,99.2944,99.57114,99.58379,99.5972,50.65996,50.6703,50.67546,50.66252,50.66254,50.65994,15.27987,13.98862,14.00506,20.42726,-21.68431,-19.2752,0.833,0.828,0.839,0.839,0.871,0.89,28.26729
"2014-07-30 09:30:00",87,406.4628,393.8821,391.511,4432.624,0.6100744,400.1897,17.60309,15.90061,15.40095,24.77896,1.092526,1.348225,99.31936,99.30914,99.29328,99.57115,99.58379,99.5972,50.66512,50.65996,50.65994,50.65994,50.66254,50.65994,15.3323,13.75612,13.26339,20.81217,-21.68431,-19.2752,0.818,0.812,0.848,0.829,0.871,0.89,28.77174
"2014-07-30 09:45:00",88,397.2837,391.0528,391.116,4233.604,0.6100744,400.1897,16.56159,15.08017,14.61902,24.79018,1.092526,1.348225,99.32254,99.29947,99.29565,99.57085,99.58379,99.5972,50.66514,50.67028,50.66772,50.6677,50.66254,50.65994,14.38627,12.94211,12.46772,20.81944,-21.68431,-19.2752,0.823,0.843,0.844,0.836,0.871,0.89,28.99384
"2014-07-30 10:00:00",89,398.1143,390.1742,389.3443,3985.669,0.6100744,400.1897,16.6872,14.79487,14.38292,25.12482,1.092526,1.348225,99.32817,99.30939,99.29914,99.57381,99.58379,99.5972,50.66254,50.6651,50.66512,50.67032,50.66254,50.65994,14.50404,12.65205,12.22053,21.03801,-21.68431,-19.2752,0.813,0.823,0.822,0.842,0.871,0.89,29.28219
"2014-07-30 10:15:00",90,396.3603,390.1748,388.1883,3918.34,0.6100744,400.1897,15.7882,14.38912,14.40269,25.33469,1.092526,1.348225,99.31422,99.29402,99.27473,99.55555,99.58379,99.5972,50.65994,50.66512,50.66772,50.66252,50.66254,50.65994,13.64777,12.22626,12.23754,21.1705,-21.68431,-19.2752,0.836,0.829,0.843,0.855,0.871,0.89,29.63165
"2014-07-30 10:30:00",91,395.5205,391.0045,389.8971,3795.309,0.6100744,400.1897,16.06521,14.19356,13.63564,25.24774,1.092526,1.348225,99.29993,99.28384,99.27152,99.54047,99.58379,99.5972,50.66252,50.66254,50.6703,50.66254,50.66254,50.65994,13.91281,12.01677,11.40765,21.11204,-21.68431,-19.2752,0.853,0.872,0.883,0.881,0.871,0.89,29.88638
"2014-07-30 10:45:00",92,394.5472,389.0365,388.2512,3735.38,0.6100744,400.1897,14.98153,13.60659,12.93031,25.19995,1.092526,1.348225,99.2975,99.27232,99.2774,99.54398,99.58379,99.5972,50.66512,50.66772,50.66512,50.66512,50.66254,50.65994,12.84106,11.37578,10.60919,21.08174,-21.68431,-19.2752,0.834,0.858,0.857,0.863,0.871,0.89,30.06208
"2014-07-30 11:00:00",93,393.8672,389.3614,387.503,3439.6,0.6100744,400.1897,15.66334,13.76881,13.20298,24.79525,1.092526,1.348225,99.29938,99.27874,99.26401,99.53592,99.58379,99.5972,50.66512,50.6703,50.66252,50.66512,50.66254,50.65994,13.52343,11.55551,10.92065,20.81707,-21.68431,-19.2752,0.833,0.865,0.875,0.877,0.871,0.89,30.4265
"2014-07-30 11:15:00",94,393.2183,388.9892,386.9958,3264.837,0.6100744,400.1897,15.35505,13.73738,13.29416,24.76178,1.092526,1.348225,99.28946,99.26582,99.26041,99.53217,99.58379,99.5972,50.6677,50.66254,50.66254,50.67028,50.66254,50.65994,13.21701,11.51934,11.0237,20.79453,-21.68431,-19.2752,0.846,0.858,0.883,0.891,0.871,0.89,30.71237
"2014-07-30 11:30:00",95,393.2406,387.77,386.036,3218.966,0.6100744,400.1897,15.53106,13.25915,12.84096,24.91667,1.092526,1.348225,99.28866,99.27122,99.26311,99.53699,99.58379,99.5972,50.66512,50.66252,50.66514,50.6703,50.66254,50.65994,13.39116,10.9855,10.50296,20.89667,-21.68431,-19.2752,0.864,0.843,0.885,0.886,0.871,0.89,30.87327
"2014-07-30 11:45:00",96,398.1089,388.7608,387.2009,3325.363,0.6100744,400.1897,15.35929,13.23479,12.6073,25.28718,1.092526,1.348225,99.28812,99.27145,99.26311,99.54343,99.58379,99.5972,50.66252,50.65994,50.66254,50.66256,50.66254,50.65994,13.22062,10.95803,10.22788,21.13795,-21.68431,-19.2752,0.852,0.879,0.877,0.898,0.871,0.89,31.11989
"2014-07-30 12:00:00",97,394.0588,389.1249,387.4206,3233.629,0.6100744,400.1897,15.09612,13.25579,12.70204,24.80472,1.092526,1.348225,99.29723,99.28113,99.26368,99.53995,99.58379,99.5972,50.65994,50.66512,50.66512,50.66512,50.66254,50.65994,12.95787,10.98318,10.34009,20.82392,-21.68431,-19.2752,0.872,0.912,0.89,0.882,0.871,0.89,31.27623
"2014-07-30 12:15:00",98,393.4136,387.5062,385.7257,3468.807,3.884416,400.8461,14.97187,13.24965,12.39618,25.08647,1.981872,2.58663,99.30098,99.28168,99.2674,99.53564,99.609,99.60848,50.66252,50.67288,50.6703,50.67288,50.66512,50.66252,12.83165,10.97573,9.976117,21.0069,-14.67093,-11.40979,0.863,0.871,0.888,0.897,0.877,0.882,31.61716
"2014-07-30 12:30:00",99,400.9413,385.1298,383.712,3644.852,3.884416,400.8461,15.21227,11.86072,11.8404,24.73336,1.981872,2.58663,99.29642,99.27629,99.2674,99.54692,99.609,99.60848,50.65736,50.66254,50.66512,50.6677,50.66512,50.66252,13.0751,9.319845,9.293039,20.77823,-14.67093,-11.40979,0.897,0.892,0.91,0.91,0.877,0.882,31.76712
"2014-07-30 12:45:00",100,393.575,387.3879,386.4068,3366.168,3.884416,400.8461,14.39988,11.92285,11.81081,24.36528,1.981872,2.58663,99.29106,99.26796,99.27325,99.54451,99.609,99.60848,50.67028,50.66514,50.6677,50.6677,50.66512,50.66252,12.2361,9.396341,9.256922,20.53448,-14.67093,-11.40979,0.882,0.905,0.899,0.912,0.877,0.882,32.00111
"2014-07-30 13:00:00",101,391.3555,387.7686,386.9824,3087.022,3.884416,400.8461,14.08382,12.0845,12.11234,24.06936,1.981872,2.58663,99.2782,99.26656,99.25099,99.52328,99.609,99.60848,50.66254,50.65994,50.65736,50.67028,50.66512,50.66252,11.89822,9.596296,9.628203,20.33309,-14.67093,-11.40979,0.832,0.912,0.919,0.911,0.877,0.882,32.02233
"2014-07-30 13:15:00",102,393.1306,388.0757,385.7598,3147.984,3.884416,400.8461,14.76338,12.62719,12.17661,23.48681,1.981872,2.58663,99.272,99.25343,99.25797,99.52003,99.609,99.60848,50.66512,50.66252,50.66772,50.6703,50.66512,50.66252,12.6138,10.24993,9.708172,19.93656,-14.67093,-11.40979,0.828,0.88,0.907,0.904,0.877,0.882,32.04818
"2014-07-30 13:30:00",103,389.5499,386.0642,382.5885,3046.446,3.884416,400.8461,14.81704,13.08999,12.5426,23.93062,1.981872,2.58663,99.27438,99.25691,99.25557,99.52196,99.609,99.60848,50.66768,50.6651,50.67288,50.67288,50.66512,50.66252,12.66938,10.78999,10.1492,20.23932,-14.67093,-11.40979,0.864,0.879,0.89,0.904,0.877,0.882,32.18654
"2014-07-30 13:45:00",104,389.6116,385.5234,384.8634,3127.148,3.884416,400.8461,14.59133,12.89488,12.40434,23.52838,1.981872,2.58663,99.27573,99.25905,99.2502,99.5206,99.609,99.60848,50.6677,50.6651,50.66512,50.67028,50.66512,50.66252,12.43575,10.56524,9.983472,19.96512,-14.67093,-11.40979,0.888,0.891,0.907,0.905,0.877,0.882,31.99425
"2014-07-30 14:00:00",105,401.3677,385.783,385.2873,3085.977,3.884416,400.8461,15.62293,13.11754,12.46126,23.58444,1.981872,2.58663,99.27032,99.25343,99.24702,99.51764,99.609,99.60848,50.66252,50.66254,50.65996,50.66254,50.66512,50.66252,13.4788,10.82015,10.05084,20.00305,-14.67093,-11.40979,0.884,0.873,0.877,0.889,0.877,0.882,32.09128
"2014-07-30 14:15:00",106,391.9487,387.3514,385.3695,3194.241,3.884416,400.8461,14.32688,12.62288,11.68497,23.21491,1.981872,2.58663,99.27898,99.25183,99.25691,99.52436,99.609,99.60848,50.66252,50.66254,50.65736,50.66512,50.66512,50.66252,12.15806,10.24451,9.095397,19.74941,-14.67093,-11.40979,0.856,0.881,0.882,0.902,0.877,0.882,32.21435
"2014-07-30 14:30:00",107,391.1621,386.0824,386.2469,2985.712,3.884416,400.8461,14.31422,12.39033,11.51376,23.28311,1.981872,2.58663,99.28248,99.2663,99.24809,99.53054,99.609,99.60848,50.66254,50.6703,50.6677,50.6677,50.66512,50.66252,12.1447,9.968872,8.875448,19.7977,-14.67093,-11.40979,0.854,0.88,0.903,0.905,0.877,0.882,32.30865
"2014-07-30 14:45:00",108,389.9237,386.7414,385.0824,2737.178,3.884416,400.8461,13.91071,12.42991,11.83108,23.54482,1.981872,2.58663,99.27843,99.25397,99.24648,99.52112,99.609,99.60848,50.66512,50.66252,50.66252,50.6703,50.66512,50.66252,11.71069,10.01452,9.278091,19.9765,-14.67093,-11.40979,0.906,0.881,0.892,0.892,0.877,0.882,32.33413
"2014-07-30 15:00:00",109,392.4164,385.174,383.6347,2600.059,3.884416,400.8461,14.7497,12.75956,12.60978,24.34271,1.981872,2.58663,99.26257,99.25154,99.23727,99.5152,99.609,99.60848,50.66254,50.66772,50.66512,50.6703,50.66512,50.66252,12.59792,10.40501,10.22695,20.51467,-14.67093,-11.40979,0.879,0.919,0.905,0.904,0.877,0.882,32.4289
"2014-07-30 15:15:00",110,389.8309,384.841,384.6985,2611.198,3.884416,400.8461,14.76066,12.78119,12.6686,24.57779,1.981872,2.58663,99.25557,99.23698,99.22733,99.49989,99.609,99.60848,50.6651,50.66252,50.67026,50.66512,50.66512,50.66252,12.60799,10.42913,10.29501,20.66811,-14.67093,-11.40979,0.87,0.906,0.925,0.911,0.877,0.882,32.46819
"2014-07-30 15:30:00",111,388.3658,384.0887,381.874,2583.55,3.884416,400.8461,15.29485,13.58967,12.75412,24.09098,1.981872,2.58663,99.25179,99.23215,99.22411,99.50014,99.609,99.60848,50.65994,50.6651,50.66512,50.65736,50.66512,50.66252,13.15092,11.35085,10.39539,20.34378,-14.67093,-11.40979,0.86,0.916,0.912,0.911,0.877,0.882,32.6987
"2014-07-30 15:45:00",112,388.191,384.1593,381.8795,2562.394,3.884416,400.8461,15.19946,13.20443,13.17214,23.52033,1.981872,2.58663,99.25393,99.23509,99.22759,99.50014,99.609,99.60848,50.66768,50.66772,50.66512,50.6677,50.66512,50.66252,13.05557,10.91785,10.87986,19.95628,-14.67093,-11.40979,0.837,0.917,0.916,0.905,0.877,0.882,32.88742
"2014-07-30 16:00:00",113,388.1688,382.5742,382.687,2715.955,3.884416,400.8461,15.00162,13.25231,12.712,23.53112,1.981872,2.58663,99.25124,99.24525,99.22358,99.5012,99.609,99.60848,50.66254,50.66512,50.66254,50.66512,50.66512,50.66252,12.85474,10.974,10.34575,19.96387,-14.67093,-11.40979,0.924,0.908,0.904,0.91,0.877,0.882,32.96834
"2014-07-30 16:15:00",114,388.6802,384.0545,382.8847,2431.389,3.884416,400.8461,15.28668,12.91482,13.22588,23.89597,1.981872,2.58663,99.24023,99.21661,99.22035,99.49797,99.609,99.60848,50.65736,50.6677,50.66252,50.66252,50.66512,50.66252,13.1409,10.58196,10.94004,20.21197,-14.67093,-11.40979,0.934,0.913,0.934,0.927,0.877,0.882,33.07955
"2014-07-30 16:30:00",115,388.1356,385.839,384.0603,2415.369,3.884416,400.8461,14.44486,13.09478,12.39358,22.35615,1.981872,2.58663,99.24452,99.22706,99.22383,99.48805,99.609,99.60848,50.65994,50.65736,50.66252,50.66252,50.66512,50.66252,12.27699,10.79137,9.966445,19.13735,-14.67093,-11.40979,0.874,0.908,0.917,0.924,0.877,0.882,32.72551
"2014-07-30 16:45:00",116,407.8548,385.3575,383.356,2515.657,3.884416,400.8461,15.90585,13.16075,12.64125,22.96479,1.981872,2.58663,99.23215,99.21821,99.21146,99.47571,99.609,99.60848,50.6651,50.66512,50.6703,50.66512,50.66512,50.66252,13.74911,10.86538,10.26037,19.56705,-14.67093,-11.40979,0.858,0.907,0.905,0.898,0.877,0.882,32.82204
"2014-07-30 17:00:00",117,399.7095,384.5133,382.6812,2583.48,3.884416,400.8461,15.73898,13.06109,12.69743,22.01077,1.981872,2.58663,99.2252,99.20932,99.2109,99.48134,99.609,99.60848,50.66512,50.66512,50.6651,50.6677,50.66512,50.66252,13.58597,10.74991,10.32674,18.88677,-14.67093,-11.40979,0.874,0.894,0.904,0.908,0.877,0.882,32.67587
"2014-07-30 17:15:00",118,387.5094,385.269,385.2546,2293.333,3.884416,400.8461,14.82574,13.62289,13.68212,21.40193,1.981872,2.58663,99.22144,99.20606,99.20766,99.47112,99.609,99.60848,50.66252,50.66252,50.6677,50.66512,50.66512,50.66252,12.66969,11.38343,11.44955,18.4367,-14.67093,-11.40979,0.891,0.897,0.909,0.914,0.877,0.882,31.97875
"2014-07-30 17:30:00",119,391.7617,384.707,384.0874,2091.71,3.884416,400.8461,14.83615,13.55032,13.14901,19.82608,1.981872,2.58663,99.22545,99.19537,99.19964,99.47247,99.609,99.60848,50.66252,50.66254,50.66512,50.65994,50.66512,50.66252,12.68158,11.30157,10.8493,17.22247,-14.67093,-11.40979,0.892,0.872,0.885,0.894,0.877,0.882,30.86338
"2014-07-30 17:45:00",120,397.9725,390.7949,387.3846,2077.115,3.884416,400.8461,14.60369,13.60792,13.20983,19.08986,1.981872,2.58663,99.2244,99.20695,99.19671,99.46283,99.609,99.60848,50.6651,50.66254,50.65736,50.66514,50.66512,50.66252,12.44076,11.36739,10.91836,16.62418,-14.67093,-11.40979,0.822,0.859,0.873,0.871,0.877,0.882,29.99455
"2014-07-30 18:00:00",121,388.4228,385.1658,383.7767,2193.848,3.884416,400.8461,14.51876,13.54711,13.2345,19.69093,1.981872,2.58663,99.21797,99.1949,99.1868,99.46068,99.609,99.60848,50.6677,50.66512,50.6651,50.65736,50.66512,50.66252,12.35101,11.29792,10.94493,17.11244,-14.67093,-11.40979,0.837,0.878,0.847,0.88,0.877,0.882,30.10815
"2014-07-30 18:15:00",122,390.064,384.9288,384.7981,2166.198,3.884416,400.8461,15.11198,14.27202,14.05731,20.12576,1.981872,2.58663,99.222,99.19601,99.19006,99.46391,99.609,99.60848,50.66512,50.6677,50.67288,50.66512,50.66512,50.66252,12.96246,12.08708,11.85618,17.45845,-14.67093,-11.40979,0.814,0.846,0.86,0.862,0.877,0.882,30.46091
"2014-07-30 18:30:00",123,391.8113,387.1301,385.141,2006.504,3.884416,400.8461,14.8236,13.80435,13.37385,19.74885,1.981872,2.58663,99.23165,99.20164,99.20323,99.47006,99.609,99.60848,50.66512,50.66252,50.66772,50.66772,50.66512,50.66252,12.66949,11.58312,11.10512,17.16042,-14.67093,-11.40979,0.844,0.844,0.854,0.87,0.877,0.882,30.5147
"2014-07-30 18:45:00",124,392.3539,389.2617,387.0228,1842.729,3.884416,400.8461,14.6001,13.88068,13.70878,19.17761,1.981872,2.58663,99.23203,99.2204,99.21558,99.4803,99.609,99.60848,50.6677,50.66512,50.65994,50.6703,50.66512,50.66252,12.43821,11.6694,11.48024,16.69914,-14.67093,-11.40979,0.83,0.842,0.847,0.863,0.877,0.882,30.18343
"2014-07-30 19:00:00",125,403.8157,396.5828,393.2028,1639.624,3.884416,400.8461,14.85048,13.98989,13.78022,18.55699,1.981872,2.58663,99.24837,99.22798,99.22337,99.49803,99.609,99.60848,50.66252,50.66514,50.66252,50.66254,50.66512,50.66252,12.69991,11.78921,11.55998,16.18509,-14.67093,-11.40979,0.855,0.836,0.849,0.859,0.877,0.882,29.76666
"2014-07-30 19:15:00",126,410.326,400.5633,400.7306,1516.297,3.884416,400.8461,14.64487,13.98246,13.76578,17.96282,1.981872,2.58663,99.25433,99.23685,99.23203,99.49992,99.609,99.60848,50.66252,50.6677,50.66512,50.66512,50.66512,50.66252,12.4883,11.78252,11.54546,15.67615,-14.67093,-11.40979,0.821,0.84,0.851,0.846,0.877,0.882,29.24351
"2014-07-30 19:30:00",127,436.5163,412.4128,409.5298,1386.044,3.884416,400.8461,14.69824,13.89852,13.72522,17.1047,1.981872,2.58663,99.26082,99.25456,99.24196,99.51793,99.609,99.60848,50.6677,50.66254,50.6703,50.66514,50.66512,50.66252,12.54471,11.69407,11.50235,14.91672,-14.67093,-11.40979,0.86,0.835,0.839,0.832,0.877,0.882,28.32342
"2014-07-30 19:45:00",128,425.607,411.6045,401.5659,1271.8,3.884416,400.8461,14.52954,13.96801,13.8419,16.04717,1.981872,2.58663,99.27744,99.26698,99.2552,99.52707,99.609,99.60848,50.66254,50.66514,50.6677,50.65994,50.66512,50.66252,12.37146,11.77148,11.63241,13.93109,-14.67093,-11.40979,0.842,0.843,0.848,0.813,0.877,0.882,27.00863
"2014-07-30 20:00:00",129,460.5593,439.0977,438.2945,1204.588,3.884416,400.8461,14.44786,14.19926,14.15582,15.28476,1.981872,2.58663,99.29282,99.26728,99.26834,99.54078,99.609,99.60848,50.65994,50.65738,50.65738,50.66254,50.66512,50.66252,12.28806,12.02047,11.97414,13.18551,-14.67093,-11.40979,0.838,0.846,0.855,0.842,0.877,0.882,25.80089
"2014-07-30 20:15:00",130,543.8104,446.9589,420.1841,1145.31,3.884416,400.8461,14.66401,14.39213,14.26466,14.77767,1.981872,2.58663,99.30676,99.28211,99.27885,99.55046,99.609,99.60848,50.66254,50.6677,50.66512,50.66254,50.66512,50.66252,12.51624,12.22764,12.092,12.67131,-14.67093,-11.40979,0.859,0.864,0.823,0.837,0.877,0.882,25.05587
"2014-07-30 20:30:00",131,475.3409,441.8467,421.7503,1063.095,3.884416,400.8461,14.46212,14.38117,14.46861,14.37555,1.981872,2.58663,99.31748,99.28882,99.2864,99.55074,99.609,99.60848,50.66514,50.66772,50.67028,50.67288,50.66512,50.66252,12.30684,12.2171,12.30892,12.25121,-14.67093,-11.40979,0.847,0.842,0.834,0.842,0.877,0.882,24.5916
"2014-07-30 20:45:00",132,418.6359,405.033,403.5975,975.9008,3.884416,400.8461,14.964,14.80393,14.80097,14.11397,1.981872,2.58663,99.31215,99.29124,99.29578,99.562,99.609,99.60848,50.6677,50.6703,50.66254,50.66512,50.66512,50.66252,12.82596,12.65864,12.65629,11.97405,-14.67093,-11.40979,0.839,0.848,0.837,0.84,0.877,0.882,24.1517
