;;;;;Ray1;Ray2;Ray3;Ray4;Ray5;Ray6;Ray7;Ray8;Ray9;Ray10;Ray11;Ray12;Ray13;Ray14;Ray15;Ray16;Ray17;Ray18;Ray19;Ray20;Ray21;Ray22;Ray23;Ray24;Ray25;Ray26;Ray27;Ray28;Ray29;Ray30;Ray31;Ray32;Ray33;Ray34;Ray35;Ray36;Ray37;Ray38;Ray39;Ray40;Ray41;Ray42;Ray43;Ray44;Ray45;Ray46;Ray47;Ray48;Ray49;Ray50;Ray51;Ray52;Ray53;Ray54;Ray55;Ray56;Ray57;Ray58;Ray59;Ray60;Ray61;Ray62;Ray63;Ray64;Ray65;Ray66;Ray67;Ray68;Ray69;Ray70;Ray71;Ray72;Ray73;Ray74;Ray75;Ray76;Ray77;Ray78;Ray79;Ray80;Ray81;Ray82;Ray83;Ray84;Ray85;Ray86
101;2010;108;1645;0;223.3;126.9;660.2;182.1;66.51;124.8;137.9;33.62;122.9;396.3;184.4;391.5;55.27;156.6;136.1;81.4;131.2;313.1;219.5;81.1;400.6;1037;268.4;349.1;353.4;223.6;118.7;28.49;270.4;85.1;45.13;40.49;86.4;82.3;615.3;144.5;111;31.19;165.8;144.5;91.2;21.57;644.4;124.6;60.95;431;82.7;84.9;40.01;119.2;35.37;141.1;129.6;105.5;185.4;65.63;147.9;106.5;46.99;50.88;65.35;48.77;53.47;230.5;495.6;121.7;422.7;115.6;68.58;202.5;27.74;143.5;197.4;147.7;309.3;382.3;56.56;137.9;76.82;70.8;97.9;116;52.44;43.66;44.26;332.1
101;2010;108;1700;0;45.39;296.2;680.8;86.1;84.2;101.5;81.2;19.27;329.6;403.2;80.3;187.7;58.05;121.4;54.58;41.08;256.3;109;171.7;98.8;279.5;952;479.8;114.5;409.6;82;221.1;32.41;189.2;39.61;49.01;38.8;226.4;189.5;466;93.5;36.19;29.57;94.8;197;90.1;19.73;938;216;55.47;400.5;64.65;63.3;38.38;114;33.21;48.25;102.3;97.7;136.6;89.3;130.3;75.64;53.24;50;56.71;47.23;54.34;225.6;949;81.5;405.4;104.5;72.83;273.5;26.34;100.8;265.7;139.1;289.6;185.1;86.7;168.7;73.01;112.1;62.36;125.1;126.6;41.33;42.03;678.2
101;2010;108;1715;0;197.6;91.4;665.6;159.6;65.44;71.88;81.4;22.02;341;218.5;131.9;67.14;31.4;59.03;141.7;53.95;118.8;103.4;174.4;79.92;753.2;890;120.1;167;421.6;111.8;133.1;38.73;72.13;134;46.91;36.66;115.9;190.9;315.5;68.84;64.06;27.9;50.26;184.6;87.6;21.8;896;160.6;33.27;199.3;59.92;63.03;36.75;132.7;31.97;25.98;98.9;106;176.6;130.7;78.69;79.97;40.26;50.99;50.97;43.74;76.1;218.9;837;67.74;263.4;156.4;89;271.2;24.51;49.9;193.4;93.5;210.8;111.1;69.35;257.1;45.76;99.5;56.74;80.8;125.6;38.88;39.81;846
101;2010;108;1730;0;200.9;216.7;537.9;148.2;41.64;104.8;98.4;37.09;221.8;120.4;109.3;61.56;38.75;53.71;129.9;48.19;104.1;167.3;155.3;152.8;792.7;842;275.1;227.7;328.3;135.8;108.1;56.82;72.68;110.3;50.85;35.4;178.2;196;244;118.7;47.08;26.89;48.01;202;86.5;24.19;791.2;80;18.5;208.5;48.38;58.08;34.7;106.6;31.62;23.5;72.81;114.7;167.2;89.2;102.5;91.1;46.09;64.98;48.34;42.14;136.7;214.4;797.5;57.81;285.7;87.4;81.5;265.6;23.68;47.33;119.4;109.6;62.72;120;129.9;145.1;44.83;66.7;44.08;96.1;106.5;37.22;37.78;938
101;2010;108;1745;0;173.4;158.3;409.4;117.6;38.37;117.2;85;33.32;141.3;124.3;56.22;111.6;50.59;52.85;121.4;42.89;93.9;140;142.2;108.6;722.1;619.6;173.3;183.8;256.4;138.5;85.3;55.91;61.14;73.32;61.31;33.53;247.7;165.4;216;107.7;35.45;25.73;45.05;230.7;81.8;24.39;736.1;108.1;16.8;144.5;53.68;113.6;32.79;52.75;34.98;27.5;53.96;173.7;73.48;50.2;78.4;64.89;71.55;63.07;45.41;44.59;73.15;207.5;698.8;39.04;137.4;57.64;81.9;234.2;22.11;54.46;76.58;105.6;82.7;119.3;89.8;170;18.19;63.07;62.94;74.8;98.5;35.1;35.34;702.3
101;2010;108;1800;0;163.5;136.2;391.8;102.9;35.24;72.54;64.29;22.5;142.8;123.5;76.72;110.5;64.3;53.03;105.2;38.08;50.24;95.4;148.5;90.1;632.4;294;61.51;168.3;142.2;160.4;72;64.68;46.85;62.5;62.66;31.59;132.2;128.5;151.1;125.5;32.09;24.53;45.37;185.8;75.95;26.79;657.3;133.8;23.34;50.72;38.64;102.5;30.7;60.8;25.12;37.07;39;155.5;82.6;36.03;56.37;37.22;59.91;106.8;42.46;44.21;42.76;196.4;459.4;36;62.26;35.66;63.61;80.6;20.27;64.7;69.05;55.75;63.72;76.49;40.22;143.7;20.08;32.77;63.93;55.19;60.01;33.39;33.16;247.4
101;2010;108;1815;0;51.93;114.1;458.1;70.61;32.57;79.9;58.25;20.52;112.5;123.8;96.8;87.5;50.73;49.56;110.9;33.87;54.65;68.23;124.4;89.4;516.2;217.6;43.68;104.8;72.63;90.3;77.01;50.4;47.02;52.14;59.92;29.81;112.3;80.4;106.5;80.1;31.18;23.2;36.22;156.2;70.3;23.79;584.4;61.44;35.31;56.06;42.24;62.89;28.47;47.8;22.72;49.06;34.77;42.97;56.53;16.01;62.64;56.86;91.5;55.31;39.12;33.11;40.35;184.4;544.6;27.42;72.73;31.91;35.73;97;18.14;119.8;64.33;72.68;46.72;45.91;63;54.24;15.84;43.49;36.61;53.61;58.47;30.99;30.3;425.6
101;2010;108;1830;0;43.06;79.29;153.4;31.54;29.46;81.9;53.56;17.08;57.42;59.3;68.94;46.57;27.86;32.67;97;29.51;44.27;47.92;75.17;59.14;475.5;443.2;42.1;78.83;51.97;68.86;60.76;31.39;32.59;51.89;45.71;28.1;88.3;44.33;46.56;51.35;23.73;21.48;31.13;102.3;63.71;20.35;354.1;47.03;13.06;80.2;30.01;39.94;26.22;39.6;20.41;27.75;27.53;47;46.29;17.49;81;42.41;65.65;65.17;36.21;29.78;36.93;171.8;480.2;25.55;90;28.57;23.24;51.32;16.33;76.64;63.21;80.8;36.43;49.06;76.66;45.86;13.91;38.21;38.9;44.99;46.34;28.54;27.34;574.5
101;2010;108;1845;0;36.36;56.38;184.5;22.64;27.13;44.28;43.34;13.92;44.16;65.4;44.79;47.77;14.6;31.91;38.5;25.26;31.3;39.19;52.42;56.14;394.1;433.7;32.27;61.82;36.65;42.82;19.21;20.14;34.49;33.46;40.72;26.84;37.83;37.88;44.54;33.51;17.88;20.1;25.49;50.79;59.23;17.06;262.6;33.01;12.53;94;28.88;25.58;25.85;28.61;18.47;19.92;27.11;27.93;36.08;19.41;45.92;40.67;34.36;43.15;35.46;27.84;34.61;159.5;293.3;24.24;68.05;26.56;21.4;38.22;14.97;76.16;60.3;53.51;41.28;38.65;50.99;52.14;13.46;33.61;37.75;40.74;51.34;27.18;24.91;500.4
101;2010;108;1900;0;24.41;38.73;114;19.04;25.14;30.13;32.73;9.37;46.09;46.15;29.61;40.46;12.73;25.19;32.2;20.65;30.36;24.59;49.71;39.09;331.8;354.6;22.05;33.3;34.61;37;21.3;17.01;25.8;31.01;35.19;25.5;27.65;49.73;42.18;24.6;15.19;18.73;20.31;46.97;56.82;12.99;124.7;30.25;21.58;75.71;24.86;21.94;28.72;26.41;17.05;17.35;23.28;21.95;34.78;14.01;35.8;33.09;23.69;46.12;37.64;27.15;32.65;149.6;218.6;24.51;32.62;24.14;25.71;29.92;13.87;55.27;57.85;35.08;21.94;34.96;57.12;34.23;14.26;25.56;26.9;31.99;28.65;28.16;23.32;261.6
101;2010;108;1915;0;21.43;32.88;115.5;17.62;23.56;31.61;33.01;8.31;49.31;26.47;26.38;24.95;13.35;20.08;28.56;19.19;26.84;21.55;43.09;29.38;272.1;297.8;18.94;29;30.54;34.32;17.22;16.23;22.08;27.78;28.71;25.12;24.66;56.08;36.16;22.25;14.78;17.07;17.06;43.06;89.2;11.51;111.1;26.66;11.98;33.58;20.03;18.46;36.58;22.36;16.07;13.97;21.84;15.84;25.8;11.18;29.66;28.95;18.06;31.74;33.2;24.93;29.83;136.6;213.9;20.03;37.82;20.73;16.68;28.11;12.78;34.63;50.74;30.94;18.9;29.4;42.39;32.45;16.11;20.05;16.07;29.96;24.38;26.85;21.87;270.3
101;2010;108;1930;0;14.73;28.34;58.7;14.22;23.72;20.64;27.16;7.63;43.28;19.89;22.07;27.91;16.77;16.54;22.69;16.55;21.19;18.45;36.48;25.31;196.9;223.9;19.25;23.55;21.92;30.56;13.88;16.38;18.79;17.43;25.25;20.91;21.4;35.84;29.05;19.36;13.52;15.62;15.33;35.07;64.73;9.98;96.3;21.6;5.885;19.47;15.51;13.66;32.55;18.63;15.4;10.78;17.18;11.99;19.91;8.02;23.75;24.03;12.44;24.86;25.92;21.48;27.12;144.8;194.2;14.32;28.43;16.02;14.19;26.41;11.49;27.46;41.04;25.97;15.97;22.66;22.58;23.3;8.62;14.78;12.59;21.9;20.91;21.29;19.11;274.5
101;2010;108;1945;0;11.47;24.19;33.72;11.42;20.03;14.88;21.34;6.195;25.34;14.99;18.35;19.79;11.73;14.19;17.63;13.61;17.45;14.95;27.7;20.77;115;161.4;12.12;18.77;16.22;25.79;10.16;11.68;15.78;13.68;20.39;15.62;17.36;23.77;23.13;15.78;9.85;14.34;12.42;28.5;68.13;8.36;82.3;17.94;4.616;20.02;13.75;11.78;24.52;15.75;12.12;8.76;12.86;10.72;16.01;6.389;18.65;17.85;10.87;19.49;21.48;18.97;26.35;141.7;104.4;11.65;20.54;12.98;11.74;21.97;9.94;22.39;34.17;21.98;13.53;18.61;16.06;18.65;6.893;12.97;9.49;15.94;18.07;18.11;16.05;147.1
101;2010;108;2000;0;8.14;18.2;20.14;8.58;13.41;10.75;15.5;4.19;18.24;9.57;13.62;11.22;7.445;11.31;12.44;10.53;13;11.42;19.74;16.08;68.97;98;9.1;13.69;11.04;18.66;7.54;8.62;12.49;10.04;14.97;11.61;13.45;18.17;16.9;12.02;7.716;11.01;9.62;21.4;38.67;6.483;66.01;14.26;3.33;11.11;9.8;8.79;12.68;12.55;8.66;6.507;9.13;7.335;12.17;4.502;12.38;11.77;7.736;15.34;16.68;14.52;18.82;99.1;83;9.01;13.92;9.71;9.01;15.69;7.693;15.91;26.81;17.78;11.02;14.42;10.74;13.95;5.369;8.61;7.09;12.03;14.85;13.73;12.65;93.7
101;2010;108;2015;0;5.367;12.33;13.08;5.691;8.67;7.269;10.81;2.772;12.52;6.406;8.92;7.052;4.259;7.095;7.869;6.82;8.23;7.469;11.98;10.75;47.98;52.78;6.034;8.76;6.965;11.99;4.591;5.57;8.45;6.271;9.49;7.612;8.91;10.6;10.14;7.681;4.935;6.963;6.403;14.19;19.01;4.232;45.54;9.92;2.044;6.43;6.224;5.717;6.719;8.71;5.604;4.371;5.998;4.714;8.05;2.866;8.27;7.579;4.51;10.05;11.08;9.33;11.59;56.63;50.44;5.737;8.15;6.453;5.86;8.68;5.107;10.45;18.24;12.17;7.29;9.27;6.264;8.77;3.532;5.395;4.747;8.28;10.1;8.88;8.37;51.09
101;2010;108;2030;0;3.177;7.585;7.9;3.482;5.267;4.431;6.74;1.582;7.737;3.692;5.323;4.039;2.475;4.212;4.71;4.072;4.97;4.478;7.35;6.519;29.81;32.53;3.647;5.264;4.175;7.336;2.761;3.447;5.229;3.837;5.749;4.583;5.524;6.511;6.15;4.66;3.041;4.338;3.984;8.87;11.67;2.604;28.38;6.194;1.286;3.769;3.785;3.415;3.914;5.445;3.328;2.633;3.7;2.803;4.928;1.648;4.966;4.638;2.549;6.161;6.778;5.672;7.028;35.1;30.75;3.383;4.876;3.819;3.477;5.238;3.058;6.342;11.32;7.368;4.339;5.487;3.697;5.25;2.08;3.201;2.718;5.031;6.195;5.433;5.121;30.89
101;2010;108;2045;0;1.388;3.469;3.543;1.51;2.331;1.965;3.106;0.978;3.517;1.585;2.346;1.763;1.074;1.861;2.049;1.845;2.145;1.924;3.257;2.995;14.09;15.32;1.668;2.374;1.9;3.458;1.21;1.592;2.469;1.781;2.648;2.115;2.592;3.037;2.84;2.146;1.383;2.031;1.844;4.134;5.495;1.176;13.53;2.812;0.907;1.608;1.642;1.536;1.697;2.511;1.414;1.242;1.59;1.2;2.189;0.848;2.12;2.107;1.266;2.825;3.095;2.51;3.103;16.57;14.61;1.505;2.104;1.649;1.541;2.332;1.361;2.854;5.293;3.33;1.867;2.416;1.589;2.325;1.026;1.37;1.34;2.227;2.807;2.399;2.293;14.55
101;2010;108;2100;0;0.535;1.054;1.053;0.601;0.862;0.731;1.146;0.212;1.186;0.573;0.799;0.625;0.418;0.757;0.804;0.714;0.786;0.77;1.086;1.004;3.95;4.3;0.49;0.67;0.558;0.952;0.409;0.458;0.686;0.542;0.758;0.588;0.711;0.825;0.775;0.622;0.451;0.587;0.567;1.149;1.489;0.42;3.863;0.899;0.115;0.643;0.641;0.626;0.689;0.927;0.604;0.48;0.622;0.488;0.781;0.275;0.756;0.707;0.41;0.926;0.918;0.805;1.007;4.58;4.079;0.566;0.785;0.634;0.609;0.853;0.554;0.951;1.502;0.958;0.747;0.918;0.642;0.881;0.385;0.545;0.453;0.769;0.941;0.872;0.803;4.037
101;2010;108;2115;0;0;0.065;0.064;0;0;0;0.044;0;0.02;0;0;0;0;0;0;0;0;0;0.019;0.018;0.528;0.574;0.045;0.076;0.058;0.14;0.008;0.057;0.067;0.06;0.096;0.067;0.104;0.124;0.106;0.061;0.038;0.073;0.063;0.161;0.248;0.025;0.47;0.043;0;0;0;0;0;0;0;0;0;0;0.015;0;0.015;0.039;0;0.032;0.082;0.042;0.05;0.639;0.539;0;0;0;0;0;0;0.053;0.147;0.074;0;0.019;0;0;0;0;0;0;0.051;0;0.017;0.527
101;2010;108;2130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;108;2145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;108;2200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;108;2215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;108;2230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;108;2245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;108;2300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;108;2315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;108;2330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;108;2345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;109;600;0;0.017;0.032;0.032;0.014;0.032;0.029;0.066;0;0.02;0.017;0.033;0;0.011;0.02;0.019;0.07;0.015;0.053;0.076;0.035;0.125;0.202;0.025;0.042;0.033;0.09;0.038;0.034;0.03;0.043;0.07;0.042;0.03;0.025;0.03;0.053;0.015;0.065;0.045;0.046;0.071;0.008;0.18;0.029;0;0.036;0.031;0.04;0.017;0.039;0.035;0.017;0.029;0.028;0.046;0.024;0.045;0.026;0.018;0.032;0.041;0.056;0.05;0.256;0.235;0.045;0.067;0.056;0.036;0.035;0.067;0.071;0.073;0.029;0.107;0.112;0.031;0.113;0.014;0;0;0.016;0.034;0.055;0.033;0.181
101;2010;109;615;0;2.46;5.271;2.811;2.043;2.971;2.985;8.97;0.963;1.87;1.502;4.311;1.988;1.64;2.967;3.966;6.443;1.345;5.304;6.403;3.632;15.95;18.85;2.089;3.792;2.802;8.1;3.573;3.398;2.874;4.098;6.241;3.746;4.579;3.237;5.174;6.363;2.447;5.222;3.492;3.999;5.983;0.748;17.33;4.37;0.99;2.646;4.179;4.206;1.496;3.015;3.607;1.475;2.141;2.177;5.881;3.896;4.822;3.432;1.588;3.674;4.07;5.829;5.489;24.81;20.7;4.817;6.45;4.611;3.73;3.622;3.749;5.782;4.948;1.755;5.979;10.61;1.819;10.45;1.283;0.974;1.183;2.373;5.532;5.327;4.706;16.04
